ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature,class
26944.5,26943.1,1878.3,1877.9,1878.1,1209.1,1208.5,1208.4,8327.4,8327.8,8327.4,1612.6,1613.1,1613.7,4645.9,4645.8,117535.9,117530.4,17536.1,17529.4,17523.2,2954.0,2950.6,2949.5,1421.5,1421.3,1421.4,2417.5,2417.3,2418.4,15636.3,15634.6,23268.6,23271.6,3898.6,3898.5,3899.5,2313.5,2312.3,2312.4,5165.0,5164.4,5164.9,2524.3,2524.2,2524.9,83374.0,83371.5,5629.8,5631.0,1654.7,1653.4,1653.4,4514.8,4514.6,4516.2,1380.4,1379.8,1379.8,1687.5,1687.3,1687.8,4765.8,4765.2,49.509998,25.040001,Starbucks_Cold
26971.0,26970.5,1878.9,1878.3,1878.3,1209.7,1209.3,1209.2,8325.6,8324.8,8325.0,1613.3,1613.7,1614.6,4644.8,4644.7,117732.9,117721.6,17530.2,17519.2,17510.3,2953.0,2950.4,2948.5,1422.5,1422.3,1422.3,2419.6,2419.5,2419.5,15639.5,15641.2,23268.8,23280.4,3906.6,3906.7,3906.8,2314.1,2313.2,2312.8,5169.2,5167.4,5165.7,2528.2,2528.4,2528.8,83361.2,83368.8,5627.9,5627.5,1653.9,1653.1,1653.2,4514.0,4514.2,4514.5,1380.0,1379.2,1379.0,1686.7,1687.4,1687.5,4764.0,4764.8,49.529999,25.049999,Starbucks_Cold
26958.4,26968.3,1878.5,1878.1,1878.1,1209.3,1208.8,1208.7,8320.9,8321.9,8321.2,1612.8,1613.0,1613.9,4644.2,4643.5,117512.2,117506.9,17533.5,17522.6,17517.5,2953.6,2949.9,2948.5,1422.5,1422.3,1422.2,2418.5,2418.0,2418.2,15637.9,15638.4,23261.5,23259.2,3905.6,3906.1,3905.7,2313.2,2312.4,2312.7,5164.1,5161.1,5159.6,2528.2,2528.0,2528.2,83330.4,83371.2,5625.8,5625.9,1653.4,1652.2,1652.2,4511.4,4511.2,4511.7,1380.0,1379.2,1379.0,1687.6,1687.6,1688.2,4763.9,4764.0,49.139999,25.040001,Starbucks_Cold
26961.7,26959.6,1877.8,1877.4,1877.5,1208.6,1207.9,1207.9,8316.9,8317.2,8317.7,1610.5,1610.9,1611.1,4640.8,4640.7,117570.1,117624.2,17526.1,17515.8,17513.7,2952.3,2949.7,2947.8,1421.4,1421.2,1421.2,2417.1,2416.8,2416.9,15637.0,15636.3,23245.4,23252.7,3898.5,3898.0,3898.9,2312.0,2311.2,2311.4,5150.4,5148.4,5147.2,2522.0,2521.6,2522.0,83299.2,83287.5,5622.8,5622.9,1650.8,1649.7,1649.5,4507.6,4507.6,4508.0,1378.8,1378.5,1378.5,1686.2,1685.9,1686.8,4762.7,4762.6,48.810001,25.049999,Starbucks_Cold
26950.1,26949.8,1876.7,1876.2,1876.2,1207.2,1206.6,1206.6,8315.0,8314.9,8315.3,1608.9,1609.3,1609.7,4638.7,4638.4,117576.2,117657.4,17509.8,17507.5,17503.1,2952.4,2949.5,2947.9,1421.4,1421.3,1421.3,2417.6,2417.2,2417.4,15642.5,15639.4,23265.3,23252.9,3902.0,3901.3,3902.2,2312.3,2311.5,2311.5,5153.6,5154.3,5152.5,2525.1,2525.1,2525.3,83351.9,83371.3,5621.9,5620.5,1651.9,1650.8,1651.0,4508.1,4507.7,4508.2,1379.1,1378.4,1378.4,1687.6,1686.5,1686.7,4760.2,4760.2,49.099998,25.110001,Starbucks_Cold
26966.6,26960.4,1877.4,1877.0,1877.3,1208.4,1207.6,1207.7,8314.0,8314.3,8313.5,1611.0,1610.4,1611.1,4638.2,4637.9,117563.6,117554.3,17502.8,17497.5,17500.6,2951.3,2948.3,2946.8,1422.0,1421.9,1421.8,2417.5,2418.5,2418.9,15635.2,15637.5,23271.8,23269.0,3907.9,3907.5,3908.4,2312.2,2311.0,2311.4,5158.0,5157.4,5158.6,2530.2,2530.1,2530.4,83350.5,83335.1,5621.0,5621.4,1654.6,1653.8,1653.7,4509.1,4510.5,4511.3,1379.9,1379.1,1379.1,1687.5,1687.5,1688.1,4760.8,4759.6,49.220001,25.110001,Starbucks_Cold
26962.1,26969.0,1878.1,1877.8,1877.9,1210.1,1209.6,1209.6,8311.8,8311.1,8311.1,1612.1,1612.5,1612.9,4637.7,4637.7,117390.6,117471.9,17487.2,17475.1,17465.2,2950.3,2947.7,2946.1,1423.2,1423.0,1423.1,2418.1,2418.5,2418.8,15638.2,15639.1,23263.7,23269.2,3919.1,3919.0,3919.5,2313.7,2312.7,2312.9,5167.5,5167.3,5165.3,2538.0,2538.1,2538.3,83336.2,83330.0,5622.7,5621.6,1657.2,1656.4,1656.2,4508.9,4508.4,4510.2,1380.0,1379.3,1379.4,1687.6,1687.4,1688.0,4761.6,4760.3,48.450001,25.09,Starbucks_Cold
26864.1,26869.7,1864.8,1864.5,1865.0,1200.0,1199.7,1199.6,8226.4,8225.4,8225.2,1594.8,1594.3,1595.1,4594.2,4594.1,117051.3,117000.4,17368.6,17378.1,17364.2,2936.7,2934.0,2932.2,1410.1,1410.0,1410.0,2407.5,2406.8,2407.8,15610.2,15606.0,23142.0,23149.2,3892.6,3893.4,3893.4,2302.6,2301.8,2301.7,5058.8,5057.2,5056.6,2512.5,2511.5,2511.9,82599.8,82608.7,5565.4,5564.5,1646.5,1645.4,1645.2,4455.5,4455.4,4457.3,1372.2,1371.5,1371.5,1685.0,1684.2,1685.1,4749.1,4748.4,45.52,25.4,Starbucks_Cold
26874.4,26873.7,1865.1,1864.7,1864.9,1200.5,1200.1,1200.1,8225.8,8224.5,8224.9,1595.9,1596.2,1596.9,4593.3,4593.2,117009.0,117090.2,17389.3,17381.9,17375.7,2937.2,2934.0,2932.4,1411.2,1411.0,1411.0,2408.4,2408.0,2408.2,15616.7,15615.5,23150.3,23144.1,3896.7,3897.4,3898.0,2302.9,2301.8,2302.5,5060.5,5058.8,5058.7,2514.3,2514.7,2514.9,82607.5,82611.4,5565.5,5564.7,1647.5,1646.1,1646.2,4454.3,4454.2,4454.4,1371.5,1371.5,1371.3,1685.1,1684.8,1685.1,4748.2,4748.1,46.150002,25.4,Starbucks_Cold
26861.7,26862.8,1864.9,1864.6,1864.6,1201.0,1200.6,1200.6,8223.2,8223.1,8223.1,1594.3,1594.7,1595.5,4592.4,4592.0,117087.0,116946.5,17377.3,17371.9,17363.3,2936.4,2933.7,2932.0,1411.4,1411.2,1411.2,2408.6,2408.7,2409.0,15612.5,15611.4,23148.8,23138.1,3897.8,3897.8,3897.5,2302.6,2301.6,2301.9,5057.8,5055.4,5055.5,2514.4,2514.2,2514.5,82568.8,82571.1,5563.3,5561.8,1646.1,1645.1,1644.9,4452.1,4451.4,4452.2,1371.5,1371.1,1370.9,1684.0,1683.3,1684.0,4746.3,4746.0,45.98,25.43,Starbucks_Cold
26860.6,26856.1,1864.5,1863.7,1864.2,1200.5,1199.9,1200.0,8221.3,8220.4,8221.9,1594.3,1594.2,1594.7,4590.4,4590.3,116879.1,116852.9,17388.3,17378.0,17370.5,2936.9,2933.8,2931.8,1411.0,1410.7,1410.8,2408.7,2408.3,2409.2,15614.6,15614.5,23137.3,23137.3,3894.0,3893.8,3893.9,2301.9,2301.3,2301.2,5050.4,5050.1,5049.1,2512.1,2511.6,2512.2,82465.2,82524.6,5561.2,5559.1,1646.4,1645.1,1645.0,4451.0,4450.3,4450.3,1370.9,1370.4,1370.7,1683.9,1684.2,1684.1,4744.5,4744.6,45.860001,25.43,Starbucks_Cold
26865.1,26863.2,1863.7,1863.3,1863.7,1200.0,1199.4,1199.5,8218.4,8218.1,8217.8,1592.0,1592.3,1592.8,4588.9,4588.8,117050.5,116986.7,17376.3,17363.9,17363.1,2936.6,2933.9,2932.1,1410.8,1410.5,1410.6,2407.7,2407.1,2407.7,15619.3,15615.5,23124.0,23137.5,3890.1,3890.7,3890.6,2301.6,2300.4,2300.1,5044.8,5042.8,5042.3,2509.0,2508.5,2509.2,82506.3,82533.4,5557.4,5556.5,1644.0,1643.3,1642.9,4448.0,4446.8,4447.1,1370.8,1370.0,1370.4,1683.9,1683.4,1683.8,4745.5,4746.6,45.869999,25.440001,Starbucks_Cold
26864.3,26861.8,1863.6,1863.3,1863.4,1199.6,1198.9,1198.8,8217.0,8216.9,8217.0,1591.5,1591.2,1591.6,4587.0,4586.8,116871.8,116960.7,17381.7,17362.9,17367.9,2936.9,2934.3,2932.5,1410.6,1410.4,1410.4,2407.8,2408.1,2408.1,15612.0,15616.1,23136.6,23127.3,3888.3,3888.5,3887.8,2301.6,2300.5,2301.0,5038.2,5038.0,5036.4,2506.6,2506.4,2506.7,82489.9,82455.5,5557.0,5556.7,1642.4,1641.8,1641.7,4447.2,4447.3,4447.0,1369.7,1369.1,1369.6,1683.7,1682.8,1684.1,4746.0,4745.6,46.240002,25.469999,Starbucks_Cold
26862.2,26864.8,1863.1,1862.5,1862.9,1198.8,1198.3,1198.4,8217.7,8216.6,8216.0,1591.3,1590.9,1591.4,4586.0,4586.0,117003.7,117036.7,17382.6,17367.6,17356.9,2937.1,2934.1,2932.9,1410.6,1410.5,1410.5,2406.8,2406.6,2406.7,15617.4,15615.3,23127.7,23120.1,3885.6,3885.9,3886.4,2301.7,2300.7,2300.7,5038.2,5036.7,5035.6,2505.9,2505.2,2505.7,82499.2,82473.2,5554.1,5554.4,1643.3,1642.0,1642.1,4446.2,4445.1,4445.7,1370.2,1369.3,1369.7,1683.7,1683.7,1683.9,4746.1,4745.7,46.91,25.459999,Starbucks_Cold
26857.9,26852.3,1862.9,1862.6,1863.1,1198.5,1198.0,1198.1,8213.8,8214.0,8214.9,1590.4,1590.4,1590.9,4585.0,4584.5,117072.4,117015.8,17381.2,17372.8,17360.6,2936.5,2932.6,2931.7,1410.7,1410.5,1410.5,2407.1,2407.2,2407.3,15612.8,15612.3,23127.1,23135.9,3886.5,3886.1,3886.5,2301.6,2300.5,2300.5,5038.7,5037.8,5037.5,2505.8,2505.4,2505.7,82449.1,82428.4,5553.7,5552.8,1643.3,1642.6,1642.6,4445.5,4445.8,4446.8,1369.7,1369.1,1369.2,1683.7,1683.4,1683.7,4744.9,4744.5,47.23,25.469999,Starbucks_Cold
26862.6,26858.1,1863.8,1863.2,1863.4,1199.4,1198.8,1198.9,8212.3,8212.3,8212.6,1591.5,1591.3,1592.0,4584.6,4584.5,116995.6,116966.6,17365.6,17359.8,17359.7,2934.8,2932.0,2930.1,1411.2,1411.1,1411.1,2408.2,2408.4,2408.1,15607.4,15604.4,23124.3,23124.6,3888.3,3889.1,3888.9,2301.4,2300.4,2300.5,5036.7,5035.3,5034.6,2507.2,2506.3,2506.9,82442.5,82429.4,5552.6,5550.6,1643.3,1642.6,1642.3,4444.0,4444.0,4443.8,1369.5,1368.6,1368.7,1683.8,1683.2,1684.0,4743.7,4743.7,47.27,25.49,Starbucks_Cold
26856.8,26863.0,1863.2,1862.7,1862.9,1199.4,1198.9,1198.9,8211.4,8210.6,8211.7,1591.0,1591.7,1592.5,4583.0,4582.9,116864.2,116881.4,17370.7,17360.0,17354.7,2935.1,2932.4,2930.8,1411.3,1411.2,1411.3,2408.6,2409.4,2408.8,15614.5,15613.2,23130.7,23128.9,3891.9,3891.1,3891.6,2301.6,2300.8,2300.6,5037.4,5036.0,5037.1,2508.9,2508.2,2509.0,82389.8,82405.5,5551.1,5550.1,1643.2,1642.3,1642.4,4443.5,4443.5,4444.0,1369.6,1368.7,1369.2,1683.1,1682.7,1683.3,4744.5,4743.5,46.73,25.5,Starbucks_Cold
26870.0,26869.7,1863.6,1863.1,1863.3,1199.6,1199.1,1199.2,8209.4,8209.0,8209.0,1590.5,1590.9,1591.3,4582.2,4582.3,116979.6,116988.5,17356.8,17343.7,17347.6,2934.5,2931.5,2930.9,1411.4,1411.2,1411.2,2408.1,2408.2,2408.5,15607.8,15610.0,23123.9,23121.5,3894.4,3894.1,3894.6,2301.9,2301.1,2301.2,5039.0,5037.4,5036.6,2509.7,2509.9,2510.0,82403.6,82412.1,5550.1,5549.9,1642.7,1642.0,1642.1,4442.7,4441.9,4442.2,1369.7,1368.9,1369.2,1682.1,1682.4,1682.7,4744.5,4744.5,46.459999,25.5,Starbucks_Cold
26866.7,26870.4,1862.8,1862.4,1862.4,1199.3,1198.6,1198.8,8207.4,8207.0,8207.5,1589.5,1589.7,1590.2,4580.9,4580.7,116954.2,117072.0,17372.0,17364.1,17349.8,2934.7,2932.0,2929.9,1411.4,1411.2,1411.3,2407.3,2407.4,2407.1,15611.5,15612.9,23133.1,23126.0,3892.0,3892.3,3891.8,2301.1,2300.3,2300.4,5030.6,5029.7,5029.1,2507.8,2507.1,2507.7,82320.2,82336.1,5547.1,5547.1,1642.8,1641.3,1641.2,4440.0,4439.2,4440.1,1369.0,1368.4,1368.2,1682.1,1682.1,1682.5,4745.0,4745.1,46.110001,25.51,Starbucks_Cold
26869.3,26872.8,1863.0,1862.7,1862.8,1198.9,1198.4,1198.5,8206.7,8206.8,8207.4,1590.0,1590.5,1590.8,4580.4,4580.1,116901.9,116894.2,17361.5,17349.5,17348.1,2934.3,2931.2,2929.6,1411.5,1411.6,1411.7,2407.4,2407.5,2407.5,15608.8,15609.9,23135.3,23144.4,3896.7,3896.0,3896.8,2301.7,2300.7,2301.0,5035.3,5033.9,5032.9,2510.4,2510.3,2510.6,82402.5,82427.0,5547.0,5547.5,1643.0,1642.0,1642.2,4440.4,4440.7,4440.5,1369.1,1368.4,1368.4,1682.4,1682.4,1682.5,4745.3,4743.7,46.16,25.51,Starbucks_Cold
26868.1,26869.3,1863.6,1863.5,1863.5,1199.4,1199.0,1199.0,8205.3,8204.8,8206.4,1589.7,1589.8,1589.9,4579.3,4579.2,117011.1,117003.7,17360.2,17356.5,17353.2,2932.8,2930.4,2928.9,1412.0,1411.7,1412.0,2407.2,2407.2,2407.8,15612.7,15611.0,23128.9,23134.0,3898.1,3897.6,3897.9,2301.1,2300.6,2300.7,5033.5,5030.5,5031.0,2510.1,2509.7,2509.7,82334.6,82342.9,5545.8,5545.9,1642.8,1641.6,1641.8,4438.5,4438.6,4438.5,1368.6,1368.1,1368.4,1681.9,1682.0,1681.7,4744.6,4743.7,45.779999,25.540001,Starbucks_Cold
26861.0,26861.3,1862.0,1861.5,1861.8,1198.3,1197.9,1197.6,8200.9,8201.7,8201.8,1588.4,1588.0,1588.6,4577.8,4577.7,116835.2,116839.5,17350.3,17335.8,17343.3,2933.6,2930.9,2929.3,1411.7,1411.7,1411.7,2407.1,2407.2,2408.3,15612.0,15612.0,23143.6,23131.8,3894.3,3894.5,3895.2,2301.4,2300.7,2300.7,5028.7,5027.0,5026.6,2506.9,2506.4,2506.7,82332.4,82345.7,5544.9,5544.7,1641.6,1640.6,1640.7,4437.4,4437.6,4438.6,1368.7,1368.1,1368.0,1681.5,1681.7,1682.5,4742.8,4743.2,45.439999,25.540001,Starbucks_Cold
26855.4,26861.6,1862.0,1861.9,1862.2,1198.0,1197.4,1197.3,8200.6,8200.8,8200.9,1588.1,1588.2,1588.8,4576.7,4576.6,116931.3,116898.3,17342.0,17339.3,17346.3,2932.5,2930.4,2927.9,1411.6,1411.4,1411.4,2406.0,2406.0,2406.5,15616.5,15615.4,23119.7,23120.0,3890.8,3891.2,3891.8,2300.7,2299.7,2300.1,5024.4,5022.3,5022.4,2504.5,2504.4,2504.7,82321.7,82350.6,5542.5,5541.8,1640.2,1639.6,1639.6,4434.3,4434.5,4435.4,1368.3,1367.8,1367.7,1681.5,1681.8,1681.6,4742.7,4741.7,45.720001,25.559999,Starbucks_Cold
26861.3,26863.1,1861.1,1860.7,1861.3,1196.8,1196.2,1196.2,8196.6,8196.2,8196.7,1586.5,1586.8,1587.4,4575.2,4575.4,116988.7,116921.2,17352.7,17343.1,17338.8,2932.7,2929.7,2927.9,1411.3,1411.2,1411.2,2406.6,2406.5,2406.7,15607.6,15609.7,23102.7,23120.8,3890.0,3890.7,3891.2,2300.4,2299.4,2299.5,5026.1,5026.3,5025.0,2504.3,2503.8,2504.4,82351.1,82321.9,5539.3,5540.4,1640.2,1639.0,1639.1,4433.8,4434.1,4434.3,1368.0,1367.4,1367.6,1681.6,1680.8,1681.4,4741.6,4740.6,45.98,25.559999,Starbucks_Cold
26858.6,26855.9,1861.2,1860.7,1861.0,1196.6,1196.0,1195.9,8194.6,8195.1,8193.7,1586.6,1586.9,1587.6,4573.9,4573.9,117004.5,117027.4,17333.6,17334.2,17329.5,2932.6,2929.3,2927.6,1411.1,1411.0,1410.9,2406.3,2405.8,2406.1,15607.2,15607.7,23108.8,23110.4,3888.4,3889.2,3889.6,2299.2,2298.7,2298.8,5019.2,5017.3,5016.6,2501.3,2500.9,2500.7,82248.9,82281.1,5537.0,5537.6,1638.7,1637.6,1637.5,4431.2,4431.7,4431.7,1367.5,1367.0,1367.0,1681.2,1680.7,1680.8,4741.0,4742.3,46.240002,25.57,Starbucks_Cold
26698.0,26701.3,1848.0,1847.5,1848.0,1183.7,1183.1,1183.2,8081.1,8081.0,8081.1,1566.5,1566.9,1567.5,4527.4,4527.2,116109.1,116108.7,17122.0,17122.7,17119.1,2904.3,2901.0,2899.2,1395.5,1395.3,1395.3,2391.6,2391.6,2392.1,15534.6,15537.8,22950.6,22963.8,3884.4,3883.9,3884.3,2285.2,2284.1,2284.0,4941.3,4942.0,4941.4,2486.6,2486.8,2486.9,81589.5,81594.7,5476.8,5477.0,1629.0,1628.1,1628.5,4373.4,4372.9,4373.3,1357.3,1356.4,1356.8,1673.1,1672.8,1673.5,4716.6,4714.5,42.639999,25.879999,Starbucks_Cold
26712.1,26713.9,1848.6,1848.2,1848.7,1184.6,1184.3,1184.4,8083.3,8083.0,8083.0,1569.2,1569.4,1569.9,4527.5,4527.8,116135.3,116216.1,17138.1,17129.1,17128.6,2904.0,2901.4,2899.3,1396.2,1395.9,1395.8,2391.1,2391.4,2391.7,15540.1,15539.0,22961.5,22957.1,3883.7,3884.0,3884.0,2285.6,2284.4,2284.6,4934.2,4931.0,4930.3,2483.9,2483.3,2483.7,81559.8,81523.9,5476.4,5475.2,1628.2,1627.2,1627.0,4368.2,4368.0,4368.0,1356.9,1356.4,1356.2,1672.9,1672.6,1673.0,4713.9,4711.5,42.75,25.91,Starbucks_Cold
26692.8,26695.0,1846.9,1846.3,1846.5,1182.7,1182.3,1182.4,8077.2,8077.3,8076.4,1566.2,1565.8,1566.7,4524.4,4524.3,116153.3,116105.3,17137.3,17135.8,17134.2,2904.9,2902.1,2900.7,1394.6,1394.4,1394.5,2389.2,2389.4,2389.1,15538.3,15537.2,22971.0,22967.8,3873.0,3872.4,3872.5,2284.4,2283.3,2283.6,4925.3,4924.5,4924.4,2477.6,2477.4,2477.8,81488.6,81464.2,5472.8,5474.4,1626.3,1625.0,1625.3,4366.9,4366.5,4367.3,1355.8,1355.8,1355.9,1673.4,1673.0,1673.3,4714.6,4715.0,42.59,25.9,Starbucks_Cold
26699.1,26702.0,1846.6,1845.7,1845.9,1182.4,1182.0,1182.0,8076.1,8075.7,8076.1,1566.3,1565.9,1566.2,4523.5,4523.4,116130.7,116007.8,17133.7,17125.3,17119.1,2904.8,2902.1,2900.0,1394.7,1394.3,1394.3,2389.9,2389.4,2390.6,15539.9,15539.9,22948.8,22954.2,3870.0,3869.7,3869.3,2283.9,2282.9,2283.1,4921.0,4918.2,4918.1,2474.7,2474.1,2474.2,81484.5,81463.2,5473.2,5472.8,1625.1,1624.1,1623.9,4364.4,4364.8,4365.1,1355.8,1355.5,1355.5,1672.8,1672.1,1672.9,4715.1,4715.5,43.68,25.92,Starbucks_Cold
26691.1,26690.6,1845.6,1844.8,1845.3,1181.5,1180.9,1180.9,8073.6,8073.1,8072.2,1565.0,1564.8,1565.3,4521.8,4521.8,115984.2,115973.3,17132.8,17126.8,17122.1,2905.3,2902.5,2900.2,1394.0,1393.8,1393.8,2389.4,2389.5,2390.0,15543.1,15536.8,22958.2,22964.8,3867.5,3867.3,3867.1,2284.4,2283.6,2283.7,4919.4,4918.5,4917.6,2474.1,2473.7,2474.0,81499.1,81488.4,5470.1,5469.8,1624.8,1624.2,1624.0,4363.7,4364.2,4364.8,1356.1,1355.6,1355.9,1673.5,1673.4,1673.8,4711.6,4712.3,44.209999,25.92,Starbucks_Cold
26689.2,26694.9,1845.3,1844.5,1844.8,1181.1,1180.4,1180.6,8072.1,8072.3,8072.4,1563.5,1564.1,1564.6,4520.3,4519.9,116062.0,115964.8,17125.7,17127.2,17126.3,2905.1,2902.0,2901.2,1393.9,1393.7,1393.7,2388.9,2388.9,2389.5,15538.9,15539.5,22963.1,22965.2,3866.8,3866.4,3866.4,2284.5,2283.0,2283.3,4916.1,4915.2,4914.9,2473.8,2474.0,2473.5,81445.8,81446.6,5467.9,5468.9,1624.1,1623.4,1623.6,4363.3,4362.7,4363.9,1356.1,1355.3,1355.1,1673.8,1674.0,1673.9,4711.3,4711.0,44.669998,25.940001,Starbucks_Cold
26694.3,26691.2,1845.2,1844.4,1844.9,1181.6,1181.0,1181.1,8071.2,8070.5,8070.9,1564.2,1564.0,1564.3,4519.5,4519.4,116004.0,115926.9,17130.7,17126.1,17117.6,2906.0,2903.2,2901.6,1394.2,1393.9,1394.1,2389.5,2389.8,2390.6,15540.6,15540.3,22965.7,22961.6,3866.8,3866.5,3866.5,2284.1,2283.0,2283.2,4916.5,4915.9,4914.7,2473.0,2472.8,2473.5,81416.6,81389.3,5467.3,5466.9,1624.7,1623.7,1623.4,4361.6,4361.9,4361.8,1355.8,1354.9,1354.8,1673.8,1673.2,1673.5,4711.8,4710.3,44.939999,25.92,Starbucks_Cold
26695.4,26692.4,1845.0,1844.3,1844.5,1181.5,1180.9,1180.9,8069.8,8069.5,8068.6,1563.6,1563.1,1564.1,4518.4,4518.5,115809.7,115861.0,17126.2,17112.5,17109.5,2905.0,2902.3,2901.0,1394.2,1393.9,1393.9,2389.3,2388.4,2389.6,15538.2,15536.4,22982.3,22976.2,3864.8,3864.2,3864.7,2284.2,2283.1,2283.5,4913.3,4912.2,4910.6,2473.3,2473.1,2473.4,81429.7,81445.3,5466.3,5465.4,1624.5,1623.5,1623.4,4361.2,4360.4,4362.2,1355.9,1354.9,1354.9,1673.7,1672.9,1673.8,4709.9,4710.0,44.889999,26.0,Starbucks_Cold
26686.0,26686.7,1844.4,1843.9,1844.1,1181.3,1180.8,1180.8,8068.2,8068.9,8068.6,1563.0,1563.1,1563.6,4517.6,4517.4,115941.6,115915.0,17127.7,17123.2,17120.9,2904.3,2901.5,2900.3,1394.4,1394.3,1394.3,2389.5,2389.3,2390.0,15537.2,15537.8,22971.3,22969.4,3863.7,3863.8,3864.1,2284.5,2283.4,2283.5,4911.1,4910.0,4909.4,2471.9,2472.0,2472.2,81418.2,81435.0,5463.9,5464.4,1623.9,1622.9,1623.0,4359.9,4360.0,4360.2,1355.7,1354.7,1354.9,1673.3,1673.0,1673.0,4710.4,4710.9,44.84,25.969999,Starbucks_Cold
26691.0,26691.4,1844.1,1843.8,1843.7,1181.0,1180.6,1180.7,8066.1,8064.4,8067.0,1563.1,1563.1,1564.0,4516.1,4516.6,115859.8,115882.2,17122.0,17112.3,17105.5,2906.3,2902.8,2901.0,1394.7,1394.5,1394.6,2390.1,2390.3,2390.6,15539.8,15543.1,22952.1,22955.4,3863.6,3863.8,3863.8,2284.8,2283.5,2283.8,4912.0,4908.9,4909.0,2471.1,2471.1,2471.5,81392.0,81407.3,5463.9,5463.7,1623.2,1622.1,1622.0,4358.9,4357.9,4358.9,1355.3,1354.6,1354.8,1673.2,1672.8,1672.8,4710.7,4710.1,44.990002,25.98,Starbucks_Cold
26681.9,26682.5,1844.0,1843.4,1843.8,1180.9,1180.6,1180.6,8066.4,8065.8,8065.8,1562.6,1563.0,1563.4,4514.9,4515.3,115935.6,115922.7,17128.0,17123.9,17116.0,2905.2,2903.1,2901.0,1395.0,1394.7,1394.9,2390.3,2390.5,2390.3,15544.6,15543.1,22948.0,22945.6,3864.3,3864.5,3865.4,2284.9,2283.8,2284.3,4912.0,4911.0,4909.8,2472.1,2471.5,2471.9,81412.2,81400.4,5463.8,5464.0,1623.1,1622.1,1622.0,4356.9,4357.0,4358.5,1355.1,1354.0,1354.0,1673.7,1674.5,1673.7,4711.3,4711.1,45.060001,25.98,Starbucks_Cold
26678.9,26675.0,1845.0,1844.4,1844.6,1181.5,1180.9,1180.9,8064.2,8063.7,8064.2,1563.8,1564.0,1564.4,4514.4,4514.3,115927.6,115873.3,17126.2,17117.4,17115.0,2906.6,2903.1,2902.1,1395.4,1395.4,1395.4,2390.8,2390.7,2391.2,15546.6,15548.7,22957.9,22966.0,3868.3,3868.7,3869.1,2286.3,2285.0,2285.1,4916.5,4914.8,4914.6,2475.8,2475.3,2475.3,81403.5,81435.0,5462.7,5462.6,1625.2,1624.2,1624.4,4358.1,4357.8,4358.9,1355.0,1354.2,1354.2,1674.4,1674.3,1674.6,4709.5,4709.6,45.09,26.0,Starbucks_Cold
26684.5,26688.9,1844.6,1844.4,1844.8,1182.5,1182.1,1182.2,8065.1,8064.4,8064.3,1565.0,1565.0,1565.2,4514.3,4514.4,115877.2,115862.1,17118.2,17117.0,17118.3,2905.7,2903.0,2900.9,1396.3,1396.1,1396.2,2390.9,2391.4,2391.4,15537.6,15537.2,22957.0,22961.9,3872.0,3872.0,3871.8,2286.7,2285.6,2285.7,4918.8,4918.1,4916.9,2477.6,2477.4,2477.9,81465.3,81444.2,5462.5,5462.7,1626.6,1625.5,1625.6,4358.6,4359.3,4359.4,1355.8,1355.1,1355.2,1674.7,1674.2,1674.6,4710.4,4709.7,44.630001,26.01,Starbucks_Cold
26699.2,26698.3,1844.8,1844.2,1844.5,1183.5,1183.1,1183.0,8064.7,8065.1,8064.8,1565.7,1566.2,1566.6,4514.1,4514.1,115904.8,115901.6,17123.6,17118.1,17129.5,2905.7,2903.2,2901.3,1396.6,1396.3,1396.2,2391.0,2391.2,2391.4,15548.7,15546.0,22958.0,22966.6,3874.2,3873.9,3874.4,2287.0,2286.3,2286.3,4920.3,4919.3,4919.1,2479.3,2479.3,2479.7,81440.9,81419.9,5462.0,5461.0,1627.6,1626.6,1626.6,4360.5,4360.3,4360.8,1356.2,1355.4,1355.4,1675.5,1675.1,1675.0,4711.5,4711.5,43.950001,26.040001,Starbucks_Cold
26710.1,26710.6,1844.9,1844.5,1844.8,1183.9,1183.7,1183.9,8064.2,8064.3,8065.8,1566.2,1566.6,1566.7,4513.7,4513.8,115923.9,115999.0,17128.4,17112.0,17112.9,2905.8,2903.3,2901.9,1397.1,1396.9,1396.9,2391.7,2391.4,2392.2,15548.5,15547.9,22955.1,22962.5,3877.3,3876.4,3876.6,2287.3,2286.3,2286.2,4921.5,4920.4,4919.5,2480.7,2480.5,2480.8,81405.4,81448.1,5462.0,5462.9,1628.0,1627.2,1626.8,4358.6,4358.5,4359.6,1356.2,1355.7,1355.6,1675.7,1675.4,1676.0,4711.5,4712.1,43.490002,26.02,Starbucks_Cold
